,Tweet index,Label,Tweet text,split,premise,hyp,label
4153,337,0,'nuff #Bob #Couldn039t #Not #Repin #Ross #tattoo|Please RT: http://t.co/3npPprWgTh http://t.co/HNNHaANRAU,test,Gabriel tweeted: ''nuff #Bob #Couldn039t #Not #Repin #Ross #tattoo|Please RT: http://t.co/3npPprWgTh http://t.co/HNNHaANRAU',Gabriel was ironic,False
4154,338,0,HAPPY BIRTHDAY BECCA. I just looked through ALL of my pictures which you know is a ton and found my... http://t.co/2MMjzzsayV,test,Noah tweeted: 'HAPPY BIRTHDAY BECCA. I just looked through ALL of my pictures which you know is a ton and found my... http://t.co/2MMjzzsayV',Noah was ironic,False
4155,339,0,Have you lost your zing? Working too hard? Check out my latest quickie: http://t.co/LgIdZ4Itcx|#dreamagain #habitually #internetmarketnewbie,test,Kyleigh tweeted: 'Have you lost your zing? Working too hard? Check out my latest quickie: http://t.co/LgIdZ4Itcx|#dreamagain #habitually #internetmarketnewbie',Kyleigh was ironic,False
4156,340,0,"Heartless Sanghi #Sarcasm""@Retributions: #IndiawithPakistan because a dumb nation deserves to be taken for a ride again and again. #Lakhvi""",test,"Daisy tweeted: 'Heartless Sanghi #Sarcasm""@Retributions: #IndiawithPakistan because a dumb nation deserves to be taken for a ride again and again. #Lakhvi""'",Daisy was ironic,False
4157,341,1,I guess waking up every couple hours is cool |#not,test,Aaron tweeted: 'I guess waking up every couple hours is cool |#not',Aaron was ironic,True
4158,342,0,#Is #There #Too #Much to #Do or #Are #You #Not #Delegating #Enough ? http://t.co/9YaBomBF6c,test,Adeleigh tweeted: '#Is #There #Too #Much to #Do or #Are #You #Not #Delegating #Enough ? http://t.co/9YaBomBF6c',Adeleigh was ironic,False
4159,343,1,"@Boeing, @SpaceX told to stop work under crew contracts #irony http://t.co/1Hyb70IATA",test,"Robert tweeted: '@Boeing, @SpaceX told to stop work under crew contracts #irony http://t.co/1Hyb70IATA'",Robert was ironic,True
4160,344,0,I need to get out of this car before I kill my dad.,test,Cameron tweeted: 'I need to get out of this car before I kill my dad.',Cameron was ironic,False
4161,345,0,Everytime I try to like Chris Brown he does something to royally eff that up. Dude is a chronic loose cannon #chrisbrown #Karrueche,test,Miranda tweeted: 'Everytime I try to like Chris Brown he does something to royally eff that up. Dude is a chronic loose cannon #chrisbrown #Karrueche',Miranda was ironic,False
4162,346,0,#bedroom #decoration done lol #upstairs just needs a hoover... #Christmas 🎅 #decorations #downstairs #now xxx http://t.co/9qI6RIARJN,test,Lydia tweeted: '#bedroom #decoration done lol #upstairs just needs a hoover... #Christmas 🎅 #decorations #downstairs #now xxx http://t.co/9qI6RIARJN',Lydia was ironic,False
4163,347,1,Look good feel good! #not #TeamNoSleep #cantopeneyes,test,Matthew tweeted: 'Look good feel good! #not #TeamNoSleep #cantopeneyes',Matthew was ironic,True
4164,348,0,How much did it cost to build #mygov #medicare? I see this way too often... http://t.co/N0Pdpiq1RQ,test,Jayli tweeted: 'How much did it cost to build #mygov #medicare? I see this way too often... http://t.co/N0Pdpiq1RQ',Jayli was ironic,False
4165,349,0,That sad moment you realize you're past the point of having all those presents under the tree. I wanna move back in.,test,Giovanni tweeted: 'That sad moment you realize you're past the point of having all those presents under the tree. I wanna move back in.',Giovanni was ironic,False
4166,350,0,"So I may have had a ""few"" empties to recycle... ♻♻ |I ❤ #craftbeer http://t.co/qlZbtAcmOx",test,"Colton tweeted: 'So I may have had a ""few"" empties to recycle... ♻♻ |I ❤ #craftbeer http://t.co/qlZbtAcmOx'",Colton was ironic,False
4167,351,1,"@PoliticalAnt @emthedivine @mark3labs @elyse4design @chixenman @Morning_Joe yet in Ferguson, MO the mayor and Gov are Dems. #irony",test,"Bryson tweeted: '@PoliticalAnt @emthedivine @mark3labs @elyse4design @chixenman @Morning_Joe yet in Ferguson, MO the mayor and Gov are Dems. #irony'",Bryson was ironic,True
4168,352,1,Abnormal professor walks in with the finals in a Zoloft bag #irony #psychhumor,test,Jolee tweeted: 'Abnormal professor walks in with the finals in a Zoloft bag #irony #psychhumor',Jolee was ironic,True
4169,353,0,@theandrewe in hereford but can't leave bambino alone!,test,Jaylen tweeted: '@theandrewe in hereford but can't leave bambino alone!',Jaylen was ironic,False
4170,354,1,@grimmers skiing in Regents Park much #not,test,Ethan tweeted: '@grimmers skiing in Regents Park much #not',Ethan was ironic,True
4171,355,0,Rejoice in knowing he is now in his new place...#not easy,test,Lebron tweeted: 'Rejoice in knowing he is now in his new place...#not easy',Lebron was ironic,False
4172,356,0,"When ""make dua for me bro"" turns into an hour long conversation",test,"Harmony tweeted: 'When ""make dua for me bro"" turns into an hour long conversation'",Harmony was ironic,False
4173,357,0,"@_Liam_Walker_ @TheOxfordMail A thief, a liar, a vote rigger, mocks those who use food banks and an online bully #irony",test,"Jacqueline tweeted: '@_Liam_Walker_ @TheOxfordMail A thief, a liar, a vote rigger, mocks those who use food banks and an online bully #irony'",Jacqueline was ironic,False
4174,358,0,"What the hell has happened to Shahid Afridi in last couple of days? Left alone more bouncers than played, got a review right. #pakvnz",test,"Isaac tweeted: 'What the hell has happened to Shahid Afridi in last couple of days? Left alone more bouncers than played, got a review right. #pakvnz'",Isaac was ironic,False
4175,359,1,Sub is making class go by so slow that I feel like I am losing brain cells. #irony #substitute #MoveitAlong,test,Jasmin tweeted: 'Sub is making class go by so slow that I feel like I am losing brain cells. #irony #substitute #MoveitAlong',Jasmin was ironic,True
4176,360,0,http://t.co/OXybfwwWb6|PAID4posting- #Photography #Photoshop #Photos #Art #EyeCandy #Bible on #TSU 💁🎄🎅 ||#FOLLOW http://t.co/PzXG42petX,test,Hunter tweeted: 'http://t.co/OXybfwwWb6|PAID4posting- #Photography #Photoshop #Photos #Art #EyeCandy #Bible on #TSU 💁🎄🎅 ||#FOLLOW http://t.co/PzXG42petX',Hunter was ironic,False
4177,361,1,@HayekandHockey Yeah someone with Hayek and hockey in their name calling someone racist #irony @Txrebel05,test,Icker tweeted: '@HayekandHockey Yeah someone with Hayek and hockey in their name calling someone racist #irony @Txrebel05',Icker was ironic,True
4178,362,0,"The Rondo, Ellis, Parsons, Dirk, Chandler starting line up would be one of my favorites in league. Mavs should go all out for Rondo.",test,"Lucca tweeted: 'The Rondo, Ellis, Parsons, Dirk, Chandler starting line up would be one of my favorites in league. Mavs should go all out for Rondo.'",Lucca was ironic,False
4179,363,0,@IsaJennie @deray @Nettaaaaaaaa but of course it was. Cops could shoot a black man in front of a hospital & I bet you he'd still get no aid.,test,Emari tweeted: '@IsaJennie @deray @Nettaaaaaaaa but of course it was. Cops could shoot a black man in front of a hospital & I bet you he'd still get no aid.',Emari was ironic,False
4180,364,1,I love it when people ignore me. #sarcasm,test,Kamryn tweeted: 'I love it when people ignore me. #sarcasm',Kamryn was ironic,True
4181,365,0,"Every you're a fucking cunt, lying cunt did I say cunt song is about you now. How cute is that #defo #not #pissed #off #nope",test,"Luis tweeted: 'Every you're a fucking cunt, lying cunt did I say cunt song is about you now. How cute is that #defo #not #pissed #off #nope'",Luis was ironic,False
4182,366,0,"@kaylakrebs5 not you, you're on pain medications 😂",test,"Tessa tweeted: '@kaylakrebs5 not you, you're on pain medications 😂'",Tessa was ironic,False
4183,367,1,What a great Christmas. 😅 #not,test,Peyton tweeted: 'What a great Christmas. 😅 #not',Peyton was ironic,True
4184,368,0,i hate waking up in the mornings 😒#basicbrianna #not #an #early #bird,test,Anthony tweeted: 'i hate waking up in the mornings 😒#basicbrianna #not #an #early #bird',Anthony was ironic,False
4185,369,0,"@clairebag8 yeah amazing night, I think he out till the death! I'll let u know xx",test,"Aundrea tweeted: '@clairebag8 yeah amazing night, I think he out till the death! I'll let u know xx'",Aundrea was ironic,False
4186,370,0,I wish I did better in high school,test,Holden tweeted: 'I wish I did better in high school',Holden was ironic,False
4187,371,0,At the Toys for Lil Troops event for @USVeteransCorps donating toys to children of deployed and low income troops. http://t.co/IBkWl858EE,test,Ryan tweeted: 'At the Toys for Lil Troops event for @USVeteransCorps donating toys to children of deployed and low income troops. http://t.co/IBkWl858EE',Ryan was ironic,False
4188,372,1,The song was 'don't cry for me Argentina' #irony,test,Lilly tweeted: 'The song was 'don't cry for me Argentina' #irony',Lilly was ironic,True
4189,373,0,I liked a @YouTube video http://t.co/MNIM6Qa5BE The Ubisoft Graduate Program - Gameplay Programming,test,Ariella tweeted: 'I liked a @YouTube video http://t.co/MNIM6Qa5BE The Ubisoft Graduate Program - Gameplay Programming',Ariella was ironic,False
4190,374,0,I wonder how many people who visit food banks have huge TVs or are drunks? #freedomofspeech #foodbanks,test,Jordyn tweeted: 'I wonder how many people who visit food banks have huge TVs or are drunks? #freedomofspeech #foodbanks',Jordyn was ironic,False
4191,375,0,"#Alien dit : What is #Religion, it is a culture that has been invented by a #Fool who wanted to do everything that is #Not legal #Legally..",test,"Bianca tweeted: '#Alien dit : What is #Religion, it is a culture that has been invented by a #Fool who wanted to do everything that is #Not legal #Legally..'",Bianca was ironic,False
4192,376,0,Lazying about in a hoody #WinterTimes,test,Josie tweeted: 'Lazying about in a hoody #WinterTimes',Josie was ironic,False
4193,377,0,Forgot to enter #sarcasm,test,Lucas tweeted: 'Forgot to enter #sarcasm',Lucas was ironic,False
4194,378,0,"#A #tax #per mile? #Americans #should #not #allow #GPS #tracking #of #cars, #trucks: Watch out – as the new year... http://t.co/h1CuMqrFfZ",test,"Caidyn tweeted: '#A #tax #per mile? #Americans #should #not #allow #GPS #tracking #of #cars, #trucks: Watch out – as the new year... http://t.co/h1CuMqrFfZ'",Caidyn was ironic,False
4195,379,0,Long distance relationships are serious SH*t #not ayoba...,test,Liam tweeted: 'Long distance relationships are serious SH*t #not ayoba...',Liam was ironic,False
4196,380,1,Happy Birthday to me! #imgettinold #not #ionlygetbetter ROLL TIDE! http://t.co/v8tWnYJJPB,test,Massimo tweeted: 'Happy Birthday to me! #imgettinold #not #ionlygetbetter ROLL TIDE! http://t.co/v8tWnYJJPB',Massimo was ironic,True
4197,381,0,We are MAD Gamers: http://t.co/QeupePJi6K | Follow @BlitzndizGaming #Wellington #NewZealand http://t.co/b3f83j2SAD,test,Maliah tweeted: 'We are MAD Gamers: http://t.co/QeupePJi6K | Follow @BlitzndizGaming #Wellington #NewZealand http://t.co/b3f83j2SAD',Maliah was ironic,False
4198,382,0,So not okay with DB's racist jokes.,test,Nathan tweeted: 'So not okay with DB's racist jokes.',Nathan was ironic,False
4199,383,0,"#notcies #eu European Council: Press conference by Donald TUSK, Jean-Claude JUNCKER,, and Matteo RENZI, http://t.co/hHXQv23u65",test,"Joseph tweeted: '#notcies #eu European Council: Press conference by Donald TUSK, Jean-Claude JUNCKER,, and Matteo RENZI, http://t.co/hHXQv23u65'",Joseph was ironic,False
4200,384,1,@Metri_HennyKing u bragged all yr about having Peyton in 2 leagues only to get beat in the 1st round in both #irony 😂😂😂😂,test,Cole tweeted: '@Metri_HennyKing u bragged all yr about having Peyton in 2 leagues only to get beat in the 1st round in both #irony 😂😂😂😂',Cole was ironic,True
4201,385,0,"The feeling you get, when you just wanna flip the table and screw the finals.",test,"Jaxon tweeted: 'The feeling you get, when you just wanna flip the table and screw the finals.'",Jaxon was ironic,False
4202,386,0,They working me so hard tonite,test,James tweeted: 'They working me so hard tonite',James was ironic,False
4203,387,0,@francescapinder @girlposts this vine won't come up 😫😫😫,test,Heath tweeted: '@francescapinder @girlposts this vine won't come up 😫😫😫',Heath was ironic,False
4204,388,0,#Lance #Stephenson #not #traveling #with #team #on two-game #road #trip: Stephenson is still unable to run fully... http://t.co/Jbb0PJtWJy,test,Nesanel tweeted: '#Lance #Stephenson #not #traveling #with #team #on two-game #road #trip: Stephenson is still unable to run fully... http://t.co/Jbb0PJtWJy',Nesanel was ironic,False
4205,389,1,Jeez I wish the government paid for my food. #not #EBTbitches,test,Alicia tweeted: 'Jeez I wish the government paid for my food. #not #EBTbitches',Alicia was ironic,True
4206,390,0,"Hey @Enasni, some of your geeky/nerdy followers need #sarcasm marker on posts like that. Otherwise, they'll start doing exactly the same :)",test,"Nathan tweeted: 'Hey @Enasni, some of your geeky/nerdy followers need #sarcasm marker on posts like that. Otherwise, they'll start doing exactly the same :)'",Nathan was ironic,False
4207,391,1,Pretty Shitty day I'm gonna be soaked and full of mud and clay #iliketogetdirty #notreally #sarcasm,test,Nathaniel tweeted: 'Pretty Shitty day I'm gonna be soaked and full of mud and clay #iliketogetdirty #notreally #sarcasm',Nathaniel was ironic,True
4208,392,0,"when you refer to yourself in the plural, you'll get that @RBRNetwork1 @billvanglahn @HondoLane @Dolphin__Man @jus1314tin @SpringThunder",test,"Bryson tweeted: 'when you refer to yourself in the plural, you'll get that @RBRNetwork1 @billvanglahn @HondoLane @Dolphin__Man @jus1314tin @SpringThunder'",Bryson was ironic,False
4209,393,1,That moment when the ad plays flawlessly but the video keeps buffering #irony #YouTube @YouTube,test,Emmarie tweeted: 'That moment when the ad plays flawlessly but the video keeps buffering #irony #YouTube @YouTube',Emmarie was ironic,True
4210,394,1,Gotta love a Romanian playing an improvised version of jingle bells in a minor key. Really sets the festive mood. #not,test,Ryan tweeted: 'Gotta love a Romanian playing an improvised version of jingle bells in a minor key. Really sets the festive mood. #not',Ryan was ironic,True
4211,395,1,Perfect time to get sick 😢 #not,test,Gracie tweeted: 'Perfect time to get sick 😢 #not',Gracie was ironic,True
4212,396,0,I'm giving up a lot of stuff to make sure others are happy . I wonder if anyone ever look past my appearance and see what I'm feeling 😩,test,Ethan tweeted: 'I'm giving up a lot of stuff to make sure others are happy . I wonder if anyone ever look past my appearance and see what I'm feeling 😩',Ethan was ironic,False
4213,397,0,Merry Christmas to all my friends and family... Santa just finished at my house!! http://t.co/0wD2HH7JpS,test,Ian tweeted: 'Merry Christmas to all my friends and family... Santa just finished at my house!! http://t.co/0wD2HH7JpS',Ian was ironic,False
4214,398,0,http://t.co/9OaDmAo6uY <-Video $ #SmartPhone can pay you to post!||#iphone #samsung #S4 #S3 #ipad #tablet #mlm|Start@ http://t.co/SgHR1XvKbd,test,Mary tweeted: 'http://t.co/9OaDmAo6uY <-Video $ #SmartPhone can pay you to post!||#iphone #samsung #S4 #S3 #ipad #tablet #mlm|Start@ http://t.co/SgHR1XvKbd',Mary was ironic,False
4215,399,0,I see the #irony of MY LAST 3 TWEETS COMBINED was lost entirely on a certain someone... Faith in humanity: -3% :(,test,Levi tweeted: 'I see the #irony of MY LAST 3 TWEETS COMBINED was lost entirely on a certain someone... Faith in humanity: -3% :(',Levi was ironic,False
4216,400,0,Lol hilarious pic RT @WizGameEnt: What a game! @WashWizards win! http://t.co/9BJVI8V4Hx,test,Darren tweeted: 'Lol hilarious pic RT @WizGameEnt: What a game! @WashWizards win! http://t.co/9BJVI8V4Hx',Darren was ironic,False
4217,401,0,You've set yourself some target to achieve there like love #hot or #not http://t.co/IbXXkKRsto,test,Kingston tweeted: 'You've set yourself some target to achieve there like love #hot or #not http://t.co/IbXXkKRsto',Kingston was ironic,False
4218,402,0,"Change is a Process, ||#Not an Event dafuq you thinking",test,"Scarlette tweeted: 'Change is a Process, ||#Not an Event dafuq you thinking'",Scarlette was ironic,False
4219,403,1,My son gave me a cold......again!!! Yay! #sarcasm #NotExcitedAboutThisShitAtAll,test,Ayana tweeted: 'My son gave me a cold......again!!! Yay! #sarcasm #NotExcitedAboutThisShitAtAll',Ayana was ironic,True
4220,404,0,"A #sale is #not #something you #pursue, it's #what #happens to you #while you are #immersed in #serving your... http://t.co/ojFVxXxilw",test,"Isaac tweeted: 'A #sale is #not #something you #pursue, it's #what #happens to you #while you are #immersed in #serving your... http://t.co/ojFVxXxilw'",Isaac was ironic,False
4221,405,1,"@zainabimam ""Malala is fake and planted by the US coz Pakistan is perfectly safe for kids going to school"" #PeshawarAttack #Sarcasm",test,"Parker tweeted: '@zainabimam ""Malala is fake and planted by the US coz Pakistan is perfectly safe for kids going to school"" #PeshawarAttack #Sarcasm'",Parker was ironic,True
4222,406,0,Seriously has the #BBL04 got the tallest on ground interviewers of all time #talltowers #sevenfoot,test,James tweeted: 'Seriously has the #BBL04 got the tallest on ground interviewers of all time #talltowers #sevenfoot',James was ironic,False
4223,407,0,#Funny #18+ Turn On aquabreeze:||disgustinghotels:||#not all men http://t.co/F4OEPX8uob,test,Riley tweeted: '#Funny #18+ Turn On aquabreeze:||disgustinghotels:||#not all men http://t.co/F4OEPX8uob',Riley was ironic,False
4224,408,1,Yay jury duty 😒 #sarcasm,test,Marcus tweeted: 'Yay jury duty 😒 #sarcasm',Marcus was ironic,True
4225,409,0,"i may have played a part, but i wont take sole credit ;) @Hankin57 @Chief1787",test,"Xavier tweeted: 'i may have played a part, but i wont take sole credit ;) @Hankin57 @Chief1787'",Xavier was ironic,False
4226,410,0,"@Sharm33n @DJNoreenKhan I thought it was, what I call, the wet look lol",test,"Gabriel tweeted: '@Sharm33n @DJNoreenKhan I thought it was, what I call, the wet look lol'",Gabriel was ironic,False
4227,411,1,A burned tongue is a lovely way to start the day #sarcasm #ouch,test,Thomas tweeted: 'A burned tongue is a lovely way to start the day #sarcasm #ouch',Thomas was ironic,True
4228,412,1,Literally functioning on 4 hours of sleep and I feel great 😄 !! #Not #CollegeisKillingMe #OneMoreWeek,test,Daniella tweeted: 'Literally functioning on 4 hours of sleep and I feel great 😄 !! #Not #CollegeisKillingMe #OneMoreWeek',Daniella was ironic,True
4229,413,0,When ya mates dad starts poking you on Facebook #Cringe 😲😬,test,Jose tweeted: 'When ya mates dad starts poking you on Facebook #Cringe 😲😬',Jose was ironic,False
4230,414,1,The #irony is anti state ppl will claim the little man (hacker) won when in reality the state won #sony,test,Kendrick tweeted: 'The #irony is anti state ppl will claim the little man (hacker) won when in reality the state won #sony',Kendrick was ironic,True
4231,415,1,#HowToGetUnfollowed Post pictures or videos of you smoking. Especially blowing smoke at the camera. #SoCool #Not #GTFO,test,Ash tweeted: '#HowToGetUnfollowed Post pictures or videos of you smoking. Especially blowing smoke at the camera. #SoCool #Not #GTFO',Ash was ironic,True
4232,416,0,These refs are pissing me off. They seriously have no idea of what's going on.,test,Daniel tweeted: 'These refs are pissing me off. They seriously have no idea of what's going on.',Daniel was ironic,False
4233,417,0,has anyone visualised the different colours and flavours of twitter streams? kinda lipmus test.,test,Nathaniel tweeted: 'has anyone visualised the different colours and flavours of twitter streams? kinda lipmus test.',Nathaniel was ironic,False
4234,418,0,Psychic Advice weekdays at 9am (PDT) on Psychic View Radio..call in 347-850-1494 to ask YOUR question http://t.co/JCowWkMNQH #BlogTalkRadio,test,Lucas tweeted: 'Psychic Advice weekdays at 9am (PDT) on Psychic View Radio..call in 347-850-1494 to ask YOUR question http://t.co/JCowWkMNQH #BlogTalkRadio',Lucas was ironic,False
4235,419,1,So ill. It actually hurts to breathe. Still that nice long walk to the station did me the world of good #not,test,Hailee tweeted: 'So ill. It actually hurts to breathe. Still that nice long walk to the station did me the world of good #not',Hailee was ironic,True
4236,420,1,@DarlaMiles7 then later he snuggles up to The Royals with giddy glee #Irony,test,Quadir tweeted: '@DarlaMiles7 then later he snuggles up to The Royals with giddy glee #Irony',Quadir was ironic,True
4237,421,1,"Blue skies, warm air, and the royal accommodation! #WhatMoreDoesOneNeed #Education? #Not... http://t.co/mEtHUIaAtR http://t.co/CsW0rfhGZZ",test,"Henry tweeted: 'Blue skies, warm air, and the royal accommodation! #WhatMoreDoesOneNeed #Education? #Not... http://t.co/mEtHUIaAtR http://t.co/CsW0rfhGZZ'",Henry was ironic,True
4238,422,1,it's International Human Rights Day #irony,test,Donovan tweeted: 'it's International Human Rights Day #irony',Donovan was ironic,True
4239,423,1,So Jeremy Irons and Alan Rickman are BOTH in Marrakech just one week before I'm going there #everythingisfine #not #sonot,test,Levi tweeted: 'So Jeremy Irons and Alan Rickman are BOTH in Marrakech just one week before I'm going there #everythingisfine #not #sonot',Levi was ironic,True
4240,424,0,@TheLuluLife I take it you're not in England then ; ),test,Alastair tweeted: '@TheLuluLife I take it you're not in England then ; )',Alastair was ironic,False
4241,425,0,#smile for the #photo #ok they said #boys #trouble #funny #football #kids #adorable #friends http://t.co/cy47YlcTJS,test,Melissa tweeted: '#smile for the #photo #ok they said #boys #trouble #funny #football #kids #adorable #friends http://t.co/cy47YlcTJS',Melissa was ironic,False
4242,426,0,When hailey I play trivia crack she wants the sports & entertainment while I aim for the science and history hahahah,test,Alberta tweeted: 'When hailey I play trivia crack she wants the sports & entertainment while I aim for the science and history hahahah',Alberta was ironic,False
4243,427,1,@houselanguage Thanks for pirating my music! :D #not,test,Daniel tweeted: '@houselanguage Thanks for pirating my music! :D #not',Daniel was ironic,True
4244,428,0,Welcome to the surrealist estate agency!! http://t.co/IcLOrQ0P8d,test,Deasia tweeted: 'Welcome to the surrealist estate agency!! http://t.co/IcLOrQ0P8d',Deasia was ironic,False
4245,429,0,#Average #Ball #Not #Party #Ping #Pong #homedecor Please RT: http://t.co/t4r61YQf6t http://t.co/UIsU74KGLV,test,Gavin tweeted: '#Average #Ball #Not #Party #Ping #Pong #homedecor Please RT: http://t.co/t4r61YQf6t http://t.co/UIsU74KGLV',Gavin was ironic,False
4246,430,0,The fucking car just gave up..! #car #died #not-happy,test,Aaliyah tweeted: 'The fucking car just gave up..! #car #died #not-happy',Aaliyah was ironic,False
4247,431,1,I like the feeling when people thinks they're 2 steps ahead of me... But the truth is they're miles and miles behind me AHAHAHAHA |#sarcasm,test,Andres tweeted: 'I like the feeling when people thinks they're 2 steps ahead of me... But the truth is they're miles and miles behind me AHAHAHAHA |#sarcasm',Andres was ironic,True
4248,432,1,"BM ""gives me"" from 3 pm to 8 pm with my son today, that's fair huh? #NOT!",test,"Chase tweeted: 'BM ""gives me"" from 3 pm to 8 pm with my son today, that's fair huh? #NOT!'",Chase was ironic,True
4249,433,1,@Mr_laddu and if Marathi man speak hindi to Chu*** samajhte hai #irony,test,Brandon tweeted: '@Mr_laddu and if Marathi man speak hindi to Chu*** samajhte hai #irony',Brandon was ironic,True
4250,434,1,Lesson learnt? Herd of sheep who fought over TVs on #BlackFriday struggling to sell them http://t.co/OMXl5ZPOdY #irony #capitalism,test,Taniyah tweeted: 'Lesson learnt? Herd of sheep who fought over TVs on #BlackFriday struggling to sell them http://t.co/OMXl5ZPOdY #irony #capitalism',Taniyah was ironic,True
4251,435,1,Tomorrow three test signature.|Thank you. |#school #sarcasm,test,Otto tweeted: 'Tomorrow three test signature.|Thank you. |#school #sarcasm',Otto was ironic,True
4252,436,1,"So #GuardiansOfPeace win by threatening to destroy the #peace!!!, what a #irony",test,"Zachary tweeted: 'So #GuardiansOfPeace win by threatening to destroy the #peace!!!, what a #irony'",Zachary was ironic,True
4253,437,0,My babygirl has an imaginary friend it's so cute to watch her talk to it.,test,Colin tweeted: 'My babygirl has an imaginary friend it's so cute to watch her talk to it.',Colin was ironic,False
4254,438,0,#UKArtistOnly @1071WnegRadio @ProclamationMTS @DatUrbanConnect present. #UKUntoldStory #MIXTape #GetOn #DUCMG,test,Mckayla tweeted: '#UKArtistOnly @1071WnegRadio @ProclamationMTS @DatUrbanConnect present. #UKUntoldStory #MIXTape #GetOn #DUCMG',Mckayla was ironic,False
4255,439,0,@wakkatidus1234 They say #not #responsible and your #NotWorthIt to offer even $10 #discounts for the worst #customerservice I have ever had!,test,Jason tweeted: '@wakkatidus1234 They say #not #responsible and your #NotWorthIt to offer even $10 #discounts for the worst #customerservice I have ever had!',Jason was ironic,False
4256,440,0,Thanks GORI-san|#djgori #not for sale http://t.co/g09TZY3oHO,test,Naomi tweeted: 'Thanks GORI-san|#djgori #not for sale http://t.co/g09TZY3oHO',Naomi was ironic,False
4257,441,0,We may be some time. #Hibernot #Not http://t.co/n5z2IXabq9,test,Blake tweeted: 'We may be some time. #Hibernot #Not http://t.co/n5z2IXabq9',Blake was ironic,False
4258,442,0,@clarkeysntfc @lawsondath92 @GregorRoberts0n @coach_carts @Cressy_36 @tozer_ben I'm still going to Exeter whether they care or not,test,Priscila tweeted: '@clarkeysntfc @lawsondath92 @GregorRoberts0n @coach_carts @Cressy_36 @tozer_ben I'm still going to Exeter whether they care or not',Priscila was ironic,False
4259,443,0,@TorontoStar: NDP to introduce bill to make OHIP public #not appropriate # confidentiality,test,Alaric tweeted: '@TorontoStar: NDP to introduce bill to make OHIP public #not appropriate # confidentiality',Alaric was ironic,False
4260,444,0,Oregon marching band playing @steveaustinBSR music. #awesome #OregonDucks #OregonvsFloridaState #RoseBowl2015,test,Antonio tweeted: 'Oregon marching band playing @steveaustinBSR music. #awesome #OregonDucks #OregonvsFloridaState #RoseBowl2015',Antonio was ironic,False
4261,445,0,@lisawhybourn we don't have a good enough singles depth atm to even account for doubles the problem has never been doubles always singles,test,Princess tweeted: '@lisawhybourn we don't have a good enough singles depth atm to even account for doubles the problem has never been doubles always singles',Princess was ironic,False
4262,446,1,Yay yet another week with a child home from school ill! Just a hint of #Sarcasm to brighten my day.,test,Priya tweeted: 'Yay yet another week with a child home from school ill! Just a hint of #Sarcasm to brighten my day.',Priya was ironic,True
4263,447,0,"#SMILES when there is #MONEY|#SCOWLS when there is #NOT|#RECOGNITION when there is #MONEY|#IGNORANCE when there is #NOT|⛪🏦💵 🏥💰🚓👊💥|""'💔#GOD$💔""",test,"Benito tweeted: '#SMILES when there is #MONEY|#SCOWLS when there is #NOT|#RECOGNITION when there is #MONEY|#IGNORANCE when there is #NOT|⛪🏦💵 🏥💰🚓👊💥|""'💔#GOD$💔""'",Benito was ironic,False
4264,448,0,@AntearousGaming hey I seen u have followed me and I was going to ask to check out my channel and help me with a shoutout for subscribers ??,test,Wyatt tweeted: '@AntearousGaming hey I seen u have followed me and I was going to ask to check out my channel and help me with a shoutout for subscribers ??',Wyatt was ironic,False
4265,449,0,Urban Glam High Heel Earrings $7|Leave email for invoice http://t.co/SeRfVp5XZf,test,Valerie tweeted: 'Urban Glam High Heel Earrings $7|Leave email for invoice http://t.co/SeRfVp5XZf',Valerie was ironic,False
4266,450,1,Gotta love being lied to.... #not,test,Elijah tweeted: 'Gotta love being lied to.... #not',Elijah was ironic,True
4267,451,0,@JustQueenVee @deray Ladies wouldn't use that language.But I guess you are not one.,test,Anshika tweeted: '@JustQueenVee @deray Ladies wouldn't use that language.But I guess you are not one.',Anshika was ironic,False
4268,452,0,@RosieMorse I hate you lol,test,Jackson tweeted: '@RosieMorse I hate you lol',Jackson was ironic,False
4269,453,0,I didn't know it's your territory I really. .. WHAT ARE YOU DOIN- no. . Please don't shoot at me I. .,test,Blakeleigh tweeted: 'I didn't know it's your territory I really. .. WHAT ARE YOU DOIN- no. . Please don't shoot at me I. .',Blakeleigh was ironic,False
4270,454,0,"Shopping day with Ms 15 today. Her haul included new Docs, eyeliner, bras, new issue Frankie mag, and half of Kikki K. Tired and broke now.",test,"Alec tweeted: 'Shopping day with Ms 15 today. Her haul included new Docs, eyeliner, bras, new issue Frankie mag, and half of Kikki K. Tired and broke now.'",Alec was ironic,False
4271,455,0,Sweet jeebus! MT @NWSOPC CryoSat & Jason-2 confirm very high to phenomenal seas generated by North Atlantic low http://t.co/Y4JmUbLJpa,test,Maleah tweeted: 'Sweet jeebus! MT @NWSOPC CryoSat & Jason-2 confirm very high to phenomenal seas generated by North Atlantic low http://t.co/Y4JmUbLJpa',Maleah was ironic,False
4272,456,0,Hyper at 1AM when I really should be getting rest #ohwhale 🐋🐳,test,Dylan tweeted: 'Hyper at 1AM when I really should be getting rest #ohwhale 🐋🐳',Dylan was ironic,False
4273,457,1,"We were miles apart,but you found me, now we are close enough, still apart #irony",test,"Jayce tweeted: 'We were miles apart,but you found me, now we are close enough, still apart #irony'",Jayce was ironic,True
